Indicadores de las asignaturas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asignaturas vinculadas;;cambio de semestre, no viene en listado origen, aprobado Fase previa POD;;;
Fecha de generación: Thu Apr 15 16:18:46 CEST 2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;aaaaaa;asignaturas nuevas 21-22;;;;;
Año;Cod Centro;Centro;Cod Asignatura;Asignatura;NumAreas;Cod Area;Area;Cod Departamento;Departamento;Tipo Plan;Cod Plan;Plan;Nivel Experimentalidad;Tipo de asignatura;Clase;Ciclo;Curso;Periodo;CredTeoAsig;CredTotalAsig;Vínculo;Destino vínculo;Grupos;AlumPrev;Matriculados;MaxAnteriorActual;CredTeoArea;EncTeoArea;CredArea;Horas estud tipo1;Horas prof tipo1;Horas estud tipo2;Horas prof tipo2;Horas estud tipo3;Horas prof tipo3;Horas estud tipo4;Horas prof tipo4;Horas estud tipo5;Horas prof tipo5;Horas estud tipo6;Horas prof tipo6;Horas estud tipo7;Horas prof tipo7;Horas estud tipo8;Horas prof tipo8;Horas estud tipo9;Horas prof tipo9;Horas estud tipo10;Horas prof tipo10;Eprop;Easig;Econt;Eref;AlsProf;Contabiliza necesidades;EncargoCursoAnterior;EncAsignadoCursoAnt;AlumCursoMenos1;AlumCursoMenos2;AlumCursoMenos3;AlumCursoMenos4;AlumCursoMenos5;MotivoMantenerOptativa;MotivoCambioAlumPrev;MotivoCambioGrupos;ImpartidaCursoAnterior;EstadoFase0;EstadoFase1;EstadoFase2;Eprop-Econt;Numero subgrupos T2 ofertados 2021-2022;Numero subgrupos T3 ofertados 2021-2022;Numero subgrupos T2 ofertados 2020-2021;Numero subgrupos T3 ofertados 2020-2021;Diferencia T2 ;Diferencia T3 ;CAMBIOS;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30399;Sistemas electrónicos de audio y video;1;785;Tecnología Electrónica;5008;Ingeniería Electrónica y Comunicaciones;GRA ECTS;581;Graduado en Ingeniería de Tecnologías y Servicios de Telecomunicación;3;NOR;P;X;4;S1;0,00;6,00;Destino;0;1;15;0;0;0,000;0,00;6,000;30,000;34,500;15,000;17,250;15,000;17,250;0,000;0,000;0,000;0,000;0,000;0,000;85,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;69,00;0,00;72,00;50,40;5,22;S;0,00;0,00;-1;-1;-1;-1;-1;;ASIGNATURA QUE SE IMPLANTA EN EL NUEVO PLAN;ASIGNATURA QUE SE IMPLANTA EN EL NUEVO PLAN;N;;GUARDADO;PENDIENTE;-3,00;1;1;;;1;1;asignatura nueva: 3 subgrupos de prácticas (vinculada);;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30700;Física 1;1;395;Física de la Materia Condensada;2003;Física de la Materia Condensada;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;B;X;1;S1;0,00;6,00;-;0;2;110;0;133;0,000;0,00;6,000;36,000;72,000;12,000;48,000;12,000;60,000;0,000;0,000;0,000;0,000;15,000;55,800;70,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;235,80;0,00;264,00;211,80;11,20;S;235,80;211,80;136;107;108;93;90;-;;;S;;PRECUMPLIMENT;PENDIENTE;-28,20;4;5;4;5;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30701;Matemáticas 1;1;595;Matemática Aplicada;2005;Matemática Aplicada;GRA ECTS;470;Graduado en Estudios en Arquitectura;2;NOR;B;X;1;S1;0,00;6,00;-;0;2;110;0;127;0,000;0,00;6,000;42,000;84,000;6,000;12,000;12,000;48,000;0,000;0,000;0,000;0,000;14,000;36,000;73,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;180,00;0,00;198,00;186,30;14,67;S;186,30;186,30;128;127;115;110;106;-;;;S;;GUARDADO;PENDIENTE;-18,00;2;4;2;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30702;Expresión gráfica arquitectónica 1;1;300;Expresión Gráfica Arquitectónica;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;B;X;1;S1;0,00;6,00;-;0;2;105;0;105;0,000;0,00;6,000;15,000;30,000;15,000;30,000;30,000;120,000;0,000;0,000;0,000;0,000;15,000;62,000;70,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;242,00;0,00;252,00;232,00;10,41;S;232,00;232,00;108;97;94;88;70;-;;;S;;GUARDADO;PENDIENTE;-10,00;2;4;2;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30703;Expresión gráfica arquitectónica 2;1;300;Expresión Gráfica Arquitectónica;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;B;X;1;S1;0,00;6,00;-;0;2;110;0;113;0,000;0,00;6,000;15,000;30,000;0,000;0,000;40,000;160,000;5,000;20,000;0,000;0,000;15,000;54,000;70,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;264,00;0,00;264,00;258,00;10,00;S;258,00;258,00;107;113;111;93;88;-;;;S;;GUARDADO;PENDIENTE;0,00;0;4;0;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30704;Composición arquitectónica 1;1;100;Composición Arquitectónica;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;1;S1;0,00;6,00;-;0;2;93;0;93;0,000;0,00;6,000;37,500;75,000;0,000;0,000;22,500;135,000;0,000;0,000;0,000;0,000;7,000;14,000;80,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;224,00;0,00;223,20;208,00;9,96;S;208,00;208,00;85;93;84;84;85;-;;;S;;GUARDADO;PENDIENTE;0,80;0;6;0;4;0;2;añadir 2 subgrupos prácticas: los hacen en paralelo 2 profesores, 2 aulas, 4 subgrupos por grupo en total, 8 subgrupos;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30705;Física 2;1;395;Física de la Materia Condensada;2003;Física de la Materia Condensada;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;B;X;1;S2;0,00;6,00;-;0;2;110;0;127;0,000;0,00;6,000;36,000;72,000;12,000;48,000;12,000;60,000;0,000;0,000;0,000;0,000;15,000;58,200;70,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;238,20;0,00;264,00;238,20;11,08;S;238,20;238,20;89;127;137;117;102;-;;;S;;PRECUMPLIMENT;PENDIENTE;-25,80;4;5;4;5;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30706;Matemáticas 2;1;595;Matemática Aplicada;2005;Matemática Aplicada;GRA ECTS;470;Graduado en Estudios en Arquitectura;2;NOR;B;X;1;S2;0,00;6,00;-;0;2;100;0;100;0,000;0,00;6,000;42,000;84,000;6,000;12,000;12,000;48,000;0,000;0,000;0,000;0,000;14,000;36,000;73,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;180,00;0,00;180,00;180,00;13,33;S;180,00;180,00;90;100;107;92;99;-;;;S;;GUARDADO;PENDIENTE;0,00;2;4;2;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30707;Expresión gráfica arquitectónica 3;1;300;Expresión Gráfica Arquitectónica;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;B;X;1;S2;0,00;6,00;-;0;2;94;0;94;0,000;0,00;6,000;15,000;30,000;15,000;30,000;30,000;120,000;0,000;0,000;0,000;0,000;15,000;44,000;70,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;224,00;0,00;225,60;225,60;10,07;S;255,00;255,00;91;94;106;94;91;-;;;S;;GUARDADO;PENDIENTE;-1,60;0;4;0;6;0;-2;"añadir 2 subgrupos de problemas y quitar 2 subgrupos de prácticas (EGA 3-3)
quitar losproblemas y dejar 4 subgrupos prácticas (2 M y 2 T)";;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30708;Expresión gráfica arquitectónica 4;1;300;Expresión Gráfica Arquitectónica;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;B;X;1;S2;0,00;6,00;-;0;2;110;0;112;0,000;0,00;6,000;15,000;30,000;0,000;0,000;40,000;160,000;5,000;20,000;0,000;0,000;15,000;50,000;70,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;260,00;0,00;264,00;250,00;10,15;S;250,00;250,00;91;112;101;100;96;-;;;S;;GUARDADO;PENDIENTE;-4,00;0;4;0;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30709;Análisis de formas arquitectónicas;1;300;Expresión Gráfica Arquitectónica;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;B;X;1;S2;0,00;6,00;-;0;2;98;0;98;0,000;0,00;6,000;15,000;30,000;0,000;0,000;45,000;180,000;0,000;0,000;0,000;0,000;15,000;25,000;70,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;235,00;0,00;235,20;224,00;10,01;S;224,00;224,00;91;98;93;80;102;-;;;S;;GUARDADO;PENDIENTE;-0,20;0;4;0;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30710;Proyectos 1;1;715;Proyectos Arquitectónicos;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;2;S1;0,00;12,00;-;0;1;62;0;65;0,000;0,00;12,000;15,000;15,000;0,000;0,000;90,000;270,000;10,000;10,000;0,000;0,000;30,000;74,000;145,000;0,000;10,000;0,000;0,000;0,000;0,000;0,000;369,00;0,00;297,60;297,60;8,07;S;415,00;415,00;68;58;52;57;89;-;;;S;;GUARDADO;PENDIENTE;71,40;0;3;0;5;0;-2;quitar 2 subgrupos de prácticas, dejar 4 subgrupos de prácticas que es el que consideran necesario;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30711;Construcción 1;1;110;Construcciones Arquitectónicas;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;2;S1;0,00;6,00;-;0;1;49;0;49;0,000;0,00;6,000;20,000;20,000;10,000;10,000;28,000;112,000;2,000;2,000;0,000;0,000;42,000;0,000;45,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;144,00;0,00;117,60;116,00;8,17;S;116,00;116,00;48;44;48;43;67;-;;;S;;GUARDADO;PENDIENTE;26,40;1;4;1;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30712;Urbanismo 1;1;815;Urbanística y Ordenación del Territorio;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;2;S1;0,00;6,00;-;0;1;60;0;60;0,000;0,00;6,000;15,000;15,000;15,000;30,000;27,000;108,000;3,000;6,000;0,000;0,000;0,000;0,000;86,000;0,000;4,000;0,000;0,000;0,000;0,000;0,000;159,00;0,00;144,00;132,00;9,06;S;132,00;132,00;60;52;44;51;75;-;;;S;;GUARDADO;PENDIENTE;15,00;2;4;2;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30713;Composición arquitectónica 2;1;100;Composición Arquitectónica;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;2;S1;0,00;6,00;-;0;1;59;0;59;0,000;0,00;6,000;30,000;30,000;0,000;0,000;30,000;120,000;0,000;0,000;0,000;0,000;0,000;0,000;90,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;150,00;0,00;141,60;123,00;9,44;S;123,00;123,00;61;52;56;54;67;-;;;S;;GUARDADO;PENDIENTE;8,40;0;4;0;3;0;1;2 subrupos de prácticas +2: mismos horarios 2 profesores diferentes aulas;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30714;Proyectos 2;1;715;Proyectos Arquitectónicos;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;2;S2;0,00;6,00;-;0;1;62;0;67;0,000;0,00;6,000;15,000;15,000;0,000;0,000;45,000;180,000;0,000;0,000;0,000;0,000;15,000;37,000;70,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;232,00;0,00;148,80;148,80;6,41;S;195,00;195,00;73;57;61;56;87;-;;;S;;GUARDADO;PENDIENTE;83,20;0;4;0;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30715;Estructuras 1;1;605;Mec. de Medios Contínuos y Teor. de Estructuras;5004;Ingeniería Mecánica;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;2;S2;0,00;6,00;-;0;1;62;0;72;0,000;0,00;6,000;30,000;30,000;15,000;15,000;15,000;60,000;0,000;0,000;0,000;0,000;15,000;37,200;70,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;142,20;0,00;148,80;134,40;10,46;S;134,40;134,40;82;63;46;69;88;-;;;S;;GUARDADO;PENDIENTE;-6,60;1;4;1;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30716;Expresión gráfica arquitectónica 5;1;300;Expresión Gráfica Arquitectónica;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;B;X;2;S2;0,00;6,00;-;0;1;62;0;67;0,000;0,00;6,000;15,000;15,000;0,000;0,000;45,000;90,000;0,000;0,000;0,000;0,000;15,000;37,000;70,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;142,00;0,00;148,80;111,00;10,48;S;111,00;111,00;72;59;42;50;74;-;;;S;;GUARDADO;PENDIENTE;-6,80;0;2;0;3;0;-1;quitar 1 subgrupo de prácticas: ega 5-3;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30717;Informática;1;570;Lenguajes y Sistemas Informáticos;5007;Informática e Ingeniería de Sistemas;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;2;S2;0,00;6,00;-;0;1;54;0;54;0,000;0,00;6,000;30,000;30,000;9,000;18,000;18,000;54,000;0,000;0,000;0,000;0,000;30,000;27,000;58,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;129,00;0,00;129,60;98,00;10,05;S;102,00;98,00;60;46;43;48;64;-;;;S;;GUARDADO;PENDIENTE;-0,60;2;3;2;3;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30718;Taller integrado de proyectos 1;2;300;Expresión Gráfica Arquitectónica;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;2;S2;0,00;6,00;-;0;1;61;0;61;0,000;0,00;3,000;7,500;7,500;0,000;0,000;22,500;45,000;0,000;0,000;0,000;0,000;7,500;18,000;35,000;0,000;2,500;0,000;0,000;0,000;0,000;0,000;70,50;0,00;73,20;58,50;10,38;S;58,50;58,50;61;51;48;47;71;-;;;S;;GUARDADO;PENDIENTE;-2,70;0;2;0;2;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30718;Taller integrado de proyectos 1;2;715;Proyectos Arquitectónicos;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;2;S2;0,00;6,00;-;0;1;61;0;61;0,000;0,00;3,000;7,500;7,500;0,000;0,000;22,500;45,000;0,000;0,000;0,000;0,000;7,500;18,000;35,000;0,000;2,500;0,000;0,000;0,000;0,000;0,000;70,50;0,00;73,20;73,20;10,38;S;75,00;75,00;61;51;48;47;71;-;;;S;;GUARDADO;PENDIENTE;-2,70;0;2;0;2;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30719;Proyectos 3;1;715;Proyectos Arquitectónicos;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;3;S1;0,00;12,00;-;0;1;52;0;62;0,000;0,00;12,000;15,000;15,000;15,000;15,000;90,000;270,000;0,000;0,000;0,000;0,000;30,000;62,000;140,000;0,000;10,000;0,000;0,000;0,000;0,000;0,000;362,00;0,00;249,60;249,60;6,90;S;390,00;390,00;62;62;58;90;72;-;;;S;;GUARDADO;PENDIENTE;112,40;1;3;0;4;1;-1;añadir 1 subgrupo de problemas y quitar 1 subgrupo de prácticas;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30720;Acondicionamiento y servicios 1;1;110;Construcciones Arquitectónicas;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;3;S2;0,00;6,00;-;0;1;44;0;44;0,000;0,00;6,000;15,000;15,000;15,000;15,000;28,000;56,000;2,000;2,000;0,000;0,000;42,000;0,000;45,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;88,00;0,00;105,60;88,00;12,00;S;88,00;88,00;50;41;31;67;51;-;;;S;;GUARDADO;PENDIENTE;-17,60;1;2;1;2;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30721;Urbanismo 2;1;815;Urbanística y Ordenación del Territorio;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;3;S1;0,00;6,00;-;0;1;49;0;49;0,000;0,00;6,000;30,000;30,000;0,000;0,000;24,000;72,000;6,000;18,000;0,000;0,000;4,000;4,000;82,000;0,000;4,000;0,000;0,000;0,000;0,000;0,000;124,00;0,00;117,60;117,60;9,48;S;132,00;132,00;52;46;53;76;50;-;;;S;;GUARDADO;PENDIENTE;6,40;0;3;0;3;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30722;Composición arquitectónica 3;1;100;Composición Arquitectónica;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;3;S1;0,00;6,00;-;0;1;52;0;74;0,000;0,00;6,000;30,000;30,000;0,000;0,000;27,000;108,000;3,000;12,000;0,000;0,000;0,000;0,000;85,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;150,00;0,00;124,80;124,80;8,32;S;150,00;150,00;69;74;71;72;67;-;;;S;;GUARDADO;PENDIENTE;25,20;0;4;0;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30723;Proyectos 4;1;715;Proyectos Arquitectónicos;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;3;S2;0,00;6,00;-;0;1;52;0;53;0,000;0,00;6,000;15,000;15,000;0,000;0,000;45,000;135,000;0,000;0,000;0,000;0,000;15,000;30,000;70,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;180,00;0,00;124,80;124,80;6,93;S;195,00;195,00;59;53;58;76;59;-;;;S;;GUARDADO;PENDIENTE;55,20;0;3;0;4;0;-1;quitar 1 subgrupo de prácticas: pro 4-4;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30724;Estructuras 2;1;605;Mec. de Medios Contínuos y Teor. de Estructuras;5004;Ingeniería Mecánica;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;3;S2;0,00;6,00;-;0;1;45;0;45;0,000;0,00;6,000;30,000;30,000;15,000;15,000;15,000;60,000;0,000;0,000;0,000;0,000;20,000;36,000;65,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;141,00;0,00;108,00;108,00;7,66;S;147,40;147,40;52;37;66;71;49;-;;;S;;GUARDADO;PENDIENTE;33,00;1;4;1;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30725;Organización 1;2;125;Derecho Administrativo;4005;Derecho Público;GRA ECTS;470;Graduado en Estudios en Arquitectura;2;NOR;O;X;3;S2;0,00;6,00;-;0;1;49;0;49;0,000;0,00;3,000;18,000;18,000;12,000;24,000;0,000;0,000;0,000;0,000;0,000;0,000;11,000;11,000;31,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;53,00;0,00;44,10;44,10;11,09;S;53,00;53,00;56;42;48;63;57;-;;;S;;GUARDADO;PENDIENTE;8,90;2;0;2;0;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30725;Organización 1;2;650;Organización de Empresas;4012;Dirección y Organización de Empresas;GRA ECTS;470;Graduado en Estudios en Arquitectura;2;NOR;O;X;3;S2;0,00;6,00;-;0;1;49;0;49;0,000;0,00;3,000;20,000;20,000;0,000;0,000;8,000;24,000;2,000;2,000;0,000;0,000;20,000;10,000;22,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;56,00;0,00;44,10;43,20;10,50;S;51,20;43,20;56;42;48;63;57;-;;;S;;GUARDADO;PENDIENTE;11,90;0;3;0;3;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30726;Construcción 2;1;110;Construcciones Arquitectónicas;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;3;S1;0,00;6,00;-;0;1;43;0;43;0,000;0,00;6,000;20,000;20,000;10,000;10,000;28,000;56,000;2,000;2,000;0,000;0,000;42,000;0,000;45,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;88,00;0,00;103,20;103,20;11,73;S;116,00;116,00;44;43;40;63;48;-;;;S;;GUARDADO;PENDIENTE;-15,20;1;2;1;4;0;-2;quitar 2 subgrupos de prácticas: constv 2-3 y 4;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30727;Taller integrado de proyectos 2;2;715;Proyectos Arquitectónicos;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;3;S2;0,00;6,00;-;0;1;45;0;45;0,000;0,00;3,000;4,000;4,000;0,000;0,000;26,000;52,000;0,000;0,000;0,000;0,000;0,000;0,000;43,000;0,000;2,000;0,000;0,000;0,000;0,000;0,000;56,00;0,00;54,00;54,00;9,64;S;75,00;75,00;42;45;48;68;52;-;;;S;;GUARDADO;PENDIENTE;2,00;0;2;0;3;0;-1;quitar 1 subgrupo de prácticas: TIP ii 3;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30727;Taller integrado de proyectos 2;2;815;Urbanística y Ordenación del Territorio;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;3;S2;0,00;6,00;-;0;1;45;0;45;0,000;0,00;3,000;4,000;4,000;0,000;0,000;26,000;52,000;0,000;0,000;0,000;0,000;0,000;0,000;43,000;0,000;2,000;0,000;0,000;0,000;0,000;0,000;56,00;0,00;54,00;54,00;9,64;S;82,00;82,00;42;45;48;68;52;-;;;S;;GUARDADO;PENDIENTE;2,00;0;2;0;3;0;-1;quitar 1 subgrupo de prácticas: TIP ii 3;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30728;Proyectos 5;1;715;Proyectos Arquitectónicos;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;4;S1;0,00;12,00;-;0;1;54;0;54;0,000;0,00;12,000;15,000;15,000;30,000;30,000;65,000;260,000;10,000;10,000;0,000;0,000;30,000;40,000;140,000;0,000;10,000;0,000;0,000;0,000;0,000;0,000;355,00;0,00;259,20;259,20;7,30;S;315,00;315,00;47;54;77;72;46;-;;;S;;GUARDADO;PENDIENTE;95,80;1;4;1;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30729;Estructuras 3;1;605;Mec. de Medios Contínuos y Teor. de Estructuras;5004;Ingeniería Mecánica;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;4;S1;0,00;6,00;-;0;1;55;0;69;0,000;0,00;6,000;30,000;30,000;15,000;15,000;15,000;60,000;0,000;0,000;0,000;0,000;20,000;44,000;65,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;149,00;0,00;132,00;132,00;8,86;S;159,40;159,40;46;69;81;71;69;-;;;S;;GUARDADO;PENDIENTE;17,00;1;4;1;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30730;Construcción 3;1;110;Construcciones Arquitectónicas;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;4;S1;0,00;6,00;-;0;1;55;0;55;0,000;0,00;6,000;20,000;20,000;10,000;10,000;28,000;112,000;2,000;4,000;0,000;0,000;42,000;0,000;45,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;146,00;0,00;132,00;132,00;9,04;S;146,00;146,00;44;55;54;54;62;-;;;S;;GUARDADO;PENDIENTE;14,00;1;4;1;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30731;Composición arquitectónica 4;1;100;Composición Arquitectónica;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;4;S1;0,00;6,00;-;0;1;55;0;61;0,000;0,00;6,000;30,000;30,000;0,000;0,000;28,000;112,000;2,000;4,000;0,000;0,000;0,000;0,000;85,000;0,000;5,000;0,000;0,000;0,000;0,000;0,000;146,00;0,00;132,00;132,00;9,04;S;146,00;146,00;55;61;54;61;65;-;;;S;;GUARDADO;PENDIENTE;14,00;0;4;0;4;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30732;Proyectos 6;1;715;Proyectos Arquitectónicos;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;4;S2;0,00;6,00;-;0;1;38;0;38;0,000;0,00;6,000;15,000;15,000;0,000;0,000;45,000;135,000;0,000;0,000;0,000;0,000;27,500;41,000;50,000;0,000;12,500;0,000;0,000;0,000;0,000;0,000;191,00;0,00;91,20;91,20;4,77;S;240,00;240,00;44;38;70;57;54;-;;;S;;GUARDADO;PENDIENTE;99,80;0;3;0;5;0;-2;quitar 2 subgrupos de prácticas: PROY vi 4 Y 5;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30733;Estructuras 4;1;605;Mec. de Medios Contínuos y Teor. de Estructuras;5004;Ingeniería Mecánica;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;4;S2;0,00;6,00;Destino;0;1;72;0;77;0,000;0,00;6,000;30,000;30,000;15,000;15,000;15,000;75,000;0,000;0,000;0,000;0,000;20,000;57,600;69,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;177,60;0,00;172,80;172,80;9,73;S;187,20;187,20;68;94;81;61;63;-;;;S;;GUARDADO;PENDIENTE;4,80;1;5;1;5;0;0;;;;;;;
2021;110;Escuela de Ingeniería y Arquitectura;30734;Acondicionamiento y servicios 2;1;110;Construcciones Arquitectónicas;5010;Unidad Predepartamental de Arquitectura;GRA ECTS;470;Graduado en Estudios en Arquitectura;3;NOR;O;X;4;S2;0,00;6,00;-;0;1;48;0;48;0,000;0,00;6,000;20,000;20,000;10,000;10,000;28,000;56,000;2,000;2,000;0,000;0,000;42,000;0,000;45,000;0,000;3,000;0,000;0,000;0,000;0,000;0,000;88,00;0,00;115,20;115,20;13,09;S;144,00;144,00;37;48;68;48;47;-;;;S;;GUARDADO;PENDIENTE;-27,20;1;2;1;4;0;-2;quitar 2 subgrupos de prácticas: acon 23 y acon24;;;;;;
